,text,cluster_name
22959,我们下班时间是晚上7点,"0,1,0,0,0,0,0,0,0"
6338,我这边帮您查询一下,"0,1,0,0,0,0,0,0,0"
1334,嗯，有颈椎和腰椎病情吗,"0,0,1,0,0,0,0,0,0"
25752,这样吧，您有微信吗我加您，帮您看一下，给您发一下案例跟资料给您参考一下,"0,0,0,0,1,0,0,0,0"
10348,你电话没在身边,"0,1,0,0,0,0,0,0,0"
26383,可以的，是你自己做吗还是你朋友想做呢,"0,1,0,0,0,0,0,0,0"
6889,我微信是18028613525 您可以加我微信 发一些相关资料给您先看下,"0,0,0,0,1,0,0,0,0"
29606,超声刀仪器版本很重要 只有真正正版的美版超声刀 才可以真正作用到筋膜层 起到提升效果 ,"0,0,0,0,0,0,0,0,1"
11012,很多过来都是从那边过来的了,"0,1,0,0,0,0,0,0,0"
24333,您可以过来这边看看我们的案例图片,"0,0,0,0,0,0,1,0,0"
13644,手臂有毛发很影响穿衣服,"0,1,0,0,0,0,0,0,0"
28337,是正规医院吗？还是私人诊所呢？,"0,1,0,0,0,0,0,0,0"
27054,我们医院有软黄金丰胸专利，存活率高，一次存活,"0,0,0,0,0,0,0,0,1"
10826,您是否有到相关医院检测看诊过呢,"1,0,0,0,0,0,0,0,0"
34,吸脂手术和您本身的脂肪含量和脂肪层厚度有关的，具体抽脂的量和费用需要到院检查脂肪情况之后确定的,"0,0,0,0,0,0,0,1,0"
7212,您微信是多少呢,"0,0,0,0,1,0,0,0,0"
29226,咱们医院口腔整形，集检查、修复、矫正、美容、保健于一体，以专业的口腔修复和诊疗技术，专业开展烤瓷牙修复、快速种植牙齿、牙齿美白、牙齿矫正、牙齿正畸、美容冠、牙齿清洁等整形项目 ,"0,0,0,0,0,0,0,0,1"
12984,好的 您在北京哪里 我帮您查一下,"0,1,0,0,0,0,0,0,0"
24340,清楚的接,"0,1,0,0,0,0,0,0,0"
24470,您多大年纪呢，有给医生面诊过合适那种激光仪器吗,"1,0,0,0,0,0,0,0,0"
15780,这边看看你的情况给你更好的建议,"0,1,0,0,0,0,0,0,0"
30419,主要是衰老导致的凹陷还是先天性的凹陷？,"0,0,1,0,0,0,0,0,0"
10381,脱发治疗是看你自己稀疏具体情况的,"0,0,0,0,0,0,0,0,1"
383,那还是比较年轻的呢,"0,1,0,0,0,0,0,0,0"
4315,这样，网上文字沟通比较局限，不容易问清楚病情，方便的话您留个电话？这边请值班医生回电，通过问诊详细分析病情,"0,0,0,0,1,0,0,0,0"
10989,嗯 现在是什么情况,"0,1,0,0,0,0,0,0,0"
14818,我是鹏程华助理，您怎么称呼呢！今年多大年纪呢！,"0,0,0,0,0,1,0,0,0"
3992,我是童顾问，请问您贵姓呢？,"0,0,0,0,0,1,0,0,0"
1425,您是想问下是什么斑还是想做治疗祛斑呢？,"0,0,0,1,0,0,0,0,0"
28283,近期有时间来院面诊 吗？,"0,0,0,0,0,0,1,0,0"
22160,您好 脱小腿是原价1800元的 现在是可以申请880元的特价的,"0,0,0,0,0,0,0,1,0"
27750,好的，是打算近期修复吗？打算来深圳这边治疗吗,"0,0,0,0,0,0,1,0,0"
25333,是小腿脱毛吗？,"0,0,0,1,0,0,0,0,0"
10578,你等一下过来吗？,"0,0,0,0,0,0,1,0,0"
5311,白斑的类型比较多  包含 白癜风 白色糠疹 色素脱失 贫血痣 汗斑等等 因此不同的白斑治疗的方法是不一样的,"0,0,0,0,0,0,0,0,1"
27856,是想近期做吗,"0,0,0,0,0,0,1,0,0"
1519,我打字慢？,"0,1,0,0,0,0,0,0,0"
14884,23岁正是最青春活力的年纪呢，您有去医院面诊设计过吗,"1,0,0,0,0,0,0,0,0"
28388,地铁20多 30多分钟就能到，很快,"0,1,0,0,0,0,0,0,0"
26959,您好，请问您发送了什么？,"0,1,0,0,0,0,0,0,0"
18692,好的，你微信多少,"0,0,0,0,1,0,0,0,0"
19291,请问您之前脱过吗,"1,0,0,0,0,0,0,0,0"
19087,多大年龄？之前来过我们鹏程医院吗,"0,0,0,0,0,1,0,0,0"
23410,您您好,"0,1,0,0,0,0,0,0,0"
30586,请问您这种情况是什么时候开始出现的呢？,"0,0,1,0,0,0,0,0,0"
6633,这个是临时对话窗口，对话时间长容易掉线，加你方便你咨询。套餐内容比较多，网页上容易掉线不方便你浏览,"0,1,0,0,0,0,0,0,0"
1895,脊髓炎 单纯药物治疗的话方法比较单一 且没有针对性， 后期一旦停药又可复发 药物只是缓解病情的症状， 并不能彻底治愈的,"0,1,0,0,0,0,0,0,0"
8613,好的，帮你预约后检查17元的优惠价格，你是计划什么时候来检查一下,"0,0,0,0,0,0,1,0,0"
29054,咱们鼻部取微晶瓷 主要还是看个人的基础情况的,"0,0,0,0,0,0,0,0,1"
25068,您电话和姓名多少呢,"0,0,0,0,1,0,0,0,0"
11389,这样的症状出现多久了？,"0,0,1,0,0,0,0,0,0"
21253,可以的 那您30号来医院就可以的,"0,0,0,0,0,0,1,0,0"
5098,您是想什么时候来院注射呢？,"0,0,0,0,0,0,1,0,0"
27498,请问有生育过吗？,"1,0,0,0,0,0,0,0,0"
26333,我是鹏程医院的刘助理，您怎么称呼 ，多大年纪了,"0,0,0,0,0,1,0,0,0"
14747,在咱们正规的医院做是完全没有问题的，咱们都是有几十年丰富经验的医生操作的,"0,0,0,0,0,0,0,0,1"
26207,您好！为了能更准确的为您解答，我们需要先了解一下您的目前的情况，方便说一下您的性别和年龄吗？您的体重？,"0,0,0,0,0,1,0,0,0"
17770,脂肪填充做好之后就是永久的，跟保养有关的呢，这边是随着人体自然衰老的,"0,0,0,0,0,0,0,0,1"
25747,可以的 请问您是想脱哪个部位呢,"0,0,0,1,0,0,0,0,0"
21976,您方便加我微信吗,"0,0,0,0,1,0,0,0,0"
10864,你要发什么赤裸的图片,"0,1,0,0,0,0,0,0,0"
19350,您的纹身纹了多久了呢？,"1,0,0,0,0,0,0,0,0"
356,你目前是在武汉是吧？,"0,1,0,0,0,0,0,0,0"
23767,您好，刚刚是掉线了吗,"0,1,0,0,0,0,0,0,0"
9235,斑点形成多久了呢,"0,0,1,0,0,0,0,0,0"
28094,您多大年纪是想要近期做下这方面的治疗吗,"0,0,0,0,0,0,1,0,0"
30779,您之前有没有采取过其它方式进行改善过？,"1,0,0,0,0,0,0,0,0"
11650,恩，是打算在哪个医院做,"0,0,0,0,0,0,1,0,0"
603,我先了解一下你的情况，帮你分析，平时月经准时吗？,"0,0,1,0,0,0,0,0,0"
21141,你方便电话沟通吗？我打给你详细讲解一下,"0,0,0,0,1,0,0,0,0"
23797,您是想做什么项目呢？,"0,0,0,1,0,0,0,0,0"
29884,水光针是利用注射的方法，在皮肤注射高浓度的透明质酸和肉毒素等药物，水光针三大功效：超强保湿、增强皮肤弹性以及美白。,"0,0,0,0,0,0,0,0,1"
7674,已经发消息给你了,"0,1,0,0,0,0,0,0,0"
20840,眼袋去除两千多起 到几千不等，看您眼袋类型,"0,0,0,0,0,0,0,1,0"
6373,恩恩，今天周六可以先帮你申请个专家号面诊看看具体情况,"0,0,0,0,0,0,1,0,0"
3676,然后也给你看一下咱们其他顾客做完之后的效果，你先了解看一下先,"0,1,0,0,0,0,0,0,0"
19659,好的高小姐,"0,1,0,0,0,0,0,0,0"
28568,咱们医院采用先进的非手术方法祛额纹，有玻尿酸、自体脂肪、肉毒素、线雕、热玛吉等方式，我们会根据您的需求为您选择最合适的祛皱方式 ,"0,0,0,0,0,0,0,0,1"
16437,是的，这边也要帮您备注下 您到时候过来医院登记您留的电话就可以了,"0,1,0,0,0,0,0,0,0"
2773,这边是网络咨询平台 我们互相加个微信 你发张你的照片我看看 微信详细沟通交流,"0,0,0,0,1,0,0,0,0"
22934,线雕 鹏程是有专利技术的，三剑客，齿托三剑客，您来过医院，有我们医院哪个同事的微信吗,"0,0,0,0,0,0,0,0,1"
108,详细给您说一下。,"0,1,0,0,0,0,0,0,0"
16266,您今年多大年龄呢，是局部还是全脸呢,"0,0,0,1,0,0,0,0,0"
968,好的  斑点的种类有多种，雀斑，黄褐斑，褐青色痣，日光晒班等等 您之前是否有去医院面诊了解您是哪一烈性斑点呢？,"1,0,0,0,0,0,0,0,0"
17301,您可以直接打我电话18925203471,"0,1,0,0,0,0,0,0,0"
17261,通过一下,"0,1,0,0,0,0,0,0,0"
9095,请问你多大年龄了？男性女性？现在都有哪些表现？,"0,0,0,0,0,1,0,0,0"
18201,做完治疗之后，您注意防晒就可以了,"0,1,0,0,0,0,0,0,0"
12305,你今年多大年龄， 男性还是女性呢？,"0,0,0,0,0,1,0,0,0"
10126,方便给您详细分析下,"0,1,0,0,0,0,0,0,0"
19234,好我加你,"0,1,0,0,0,0,0,0,0"
853,或者您这边方便加微信我们具体沟通吗？网络临时平台聊天局限性比较大的,"0,0,0,0,1,0,0,0,0"
24798,方便留个联系方式吗？要不明天确认后再回复您,"0,0,0,0,1,0,0,0,0"
16587,你今年多大呢？,"0,0,0,0,0,1,0,0,0"
12119,你有去医院面诊过专家吗？,"1,0,0,0,0,0,0,0,0"
20362,一两百到两三百一平方厘米,"0,0,0,0,0,0,0,1,0"
27340,您贵姓？,"0,0,0,0,0,1,0,0,0"
2407,您好，在忙吗？,"0,1,0,0,0,0,0,0,0"
12958,水动力吸脂  光纤溶脂技术 和专利技术 EASYLIPO,"0,1,0,0,0,0,0,0,0"
7282,是最近发现的吗？,"0,0,1,0,0,0,0,0,0"
12896,您好，我是赖助理，鹏程医院支持0首付0利息分期付款（带身份证+银行卡来院申请），咨询预约请拨打电话15818629273更方便，预约来院面诊咨询请发送“姓名+手机号码+项目+来院时间”，加微信15818629273关注医美最新动态,"0,1,0,0,0,0,0,0,0"
8723,这边看看具体情况,"0,1,0,0,0,0,0,0,0"
10800,脂肪项目是我院王牌项目可以一次成型,"0,0,0,0,0,0,0,0,1"
16071,好的 是前臂和小腿部位的毛发 是吧,"0,0,0,1,0,0,0,0,0"
23447,您好，您这种情况出现多久了呢,"0,0,1,0,0,0,0,0,0"
19252,之前有来过咱们鹏程医院的吗,"1,0,0,0,0,0,0,0,0"
9171,好的  我现在加你  你通过一下,"0,1,0,0,0,0,0,0,0"
21245,您现在主要是考虑价格吗？,"0,1,0,0,0,0,0,0,0"
26725,请问您主要考虑什么呢？》,"0,1,0,0,0,0,0,0,0"
4237,我先了解下你的情况,"0,0,1,0,0,0,0,0,0"
20301,请问您多大年龄，长斑长痘多久了呢,"0,0,1,0,0,0,0,0,0"
19532,像针对详细费用，我院已开通专业的短信报价系统，稍后将详细的价格和优惠活动给你发送到手机上，以便于您随时查看，您的电话是多少呢？免费发送短信的,"0,0,0,0,1,0,0,0,0"
8999,您需要提示给我一下您的联系方式 我查一下您系统的情况   才能确定您可以享受哪个活动,"0,0,0,0,1,0,0,0,0"
12016,北京市朝阳区建外街道东三环中路甲10号万科大都会2层公交路线：大北窑南站，运通107、 805快、938快、113、28、57、91、348、807、814、72、809、特8外、846、421、976、808、806、402、98、特8内，下车即是 地铁路线：地铁1/10号线国贸站C-C3口出往南200米。,"0,1,0,0,0,0,0,0,0"
3467,之前是有去别的医院设计了解过吗，,"1,0,0,0,0,0,0,0,0"
2358,你好 请问关注对话吗？,"0,1,0,0,0,0,0,0,0"
9785,恩 我加您,"0,1,0,0,0,0,0,0,0"
9386,针对点痣我们是用CO2（二氧华碳）激光氧化 祛掉色素，都是进口的先进仪器，结合我院权威专家的技术，可以做到不留疤痕的治疗方式，而且恢复洁白无暇。胎记：针对胎记的治疗方法主要采用激光，我们使用新设备585燃料激光在做治疗。,"0,0,0,0,0,0,0,0,1"
21977,您有去医院面诊过医生建议您打水光针吗？,"1,0,0,0,0,0,0,0,0"
27622,我们是在深圳罗湖区，你是近期考虑来深圳吗？,"0,1,0,0,0,0,0,0,0"
22888,平安 是这个微信吗,"0,0,0,0,1,0,0,0,0"
10644,我们加上  明天你看一下  或者拍一下,"0,0,0,0,0,0,1,0,0"
25095,您电话给我一下 我把我们医院的地址发给您,"0,0,0,0,1,0,0,0,0"
26868,嗯嗯，您是计划近期做吗,"0,0,0,0,0,0,1,0,0"
3312,我们是在广州越秀区东风东路这边，地铁是可以直达，您是哪个方位的呢,"0,1,0,0,0,0,0,0,0"
8734,13198538182是我的微信,"0,1,0,0,0,0,0,0,0"
24397,那怎么考虑还要做呢？,"0,0,0,0,0,0,1,0,0"
14869,这个是两万多起的,"0,0,0,0,0,0,0,1,0"
24820,我先初步分析下您的情况，在给您更专业的建议，您看这样可以不？,"0,1,0,0,0,0,0,0,0"
22092,之前是在我们这边做的吗,"1,0,0,0,0,0,0,0,0"
10221,之前用过什么方式治疗的？,"1,0,0,0,0,0,0,0,0"
24040,刚好近期有活动，,"0,1,0,0,0,0,0,0,0"
8773,现在不考虑做是吧？,"0,0,0,0,0,0,1,0,0"
25287,长痘也称为痤疮  是因为身体或是面部环境发生改变 存在一些痤疮杆菌,"0,1,0,0,0,0,0,0,0"
16642,好的e,"0,1,0,0,0,0,0,0,0"
3248,那您想怎么改善呢,"0,0,0,1,0,0,0,0,0"
325,您微信多少的，我加您，发个照片过来帮您看一下，给您更好的分析和建议,"0,0,0,0,1,0,0,0,0"
12546,你好，我先了解下你的情况，你目前有几块啊？,"0,0,1,0,0,0,0,0,0"
7225,身高、体重分别是多少呢？肥胖是从什么时候开始的呢？,"0,0,0,0,0,1,0,0,0"
7321,明天你们大概几点过来呢,"0,0,0,0,0,0,1,0,0"
502,那你下班后都可以过来的,"0,0,0,0,0,0,1,0,0"
20385,您之前有去医院看过是咬肌引起的脸型问题吗,"1,0,0,0,0,0,0,0,0"
3722,这个在咱们医院已经是非常成熟的一个手术项目了，微创的，切口很小，在眼睑内侧或者睫毛根部,"0,0,0,0,0,0,0,0,1"
10973,这样吧 明天方便电话的话 微信沟通 你电话或微信是多少呢？稍后我把一些日常生活及饮食中的注意事项给你发一下.自己做个简单的参考.也避免盲目的就医.我朋友圈有很多康复的案列,"0,0,0,0,1,0,0,0,0"
3184,导致这方面感染的致病菌很多，如。链球菌，大肠杆菌，白色念球菌，滴虫，衣原体，支原体，真菌，淋病双球菌，或其它细菌都可引起,"0,1,0,0,0,0,0,0,0"
5262,可以的 ，怎么称呼您呢,"0,0,0,0,0,1,0,0,0"
4857,那先做孕前检查,"0,1,0,0,0,0,0,0,0"
13049,请问您是牙齿松动了吗,"0,0,1,0,0,0,0,0,0"
1971,3号线地铁坐到红岭站，转9号线到园岭站C出站口直达,"0,1,0,0,0,0,0,0,0"
22831,焕颜是皮肤补水项目,"0,0,0,0,0,0,0,0,1"
15692,这个是我院常做的口碑项目 您多大年龄 之前有根据自身情况到专业医院面诊过没有,"0,0,0,0,0,0,0,0,1"
27545,好的，您是打算什么做呢？,"0,0,0,0,0,0,1,0,0"
17332,期间有采用过什么治疗吗  您多大年龄呢,"0,0,0,0,0,1,0,0,0"
25596,好的，请问您今年多大 女士吗？,"0,0,0,0,0,1,0,0,0"
29890,光子嫩肤技术是一种非剥脱性动力疗法，它提供非介入方法适应于不同的皮肤状态，安全有效，不会对皮肤有任何破坏。,"0,0,0,0,0,0,0,0,1"
14116,是这样的  我们双眼皮是在980到二三千都有的,"0,0,0,0,0,0,0,1,0"
11292,我姓李,"0,1,0,0,0,0,0,0,0"
28665,针对乳腺型咱们是通过手术微创的方式切除多余的乳腺组织，脂肪型的话通过吸脂方式就可以得到改善了哦！,"0,0,0,0,0,0,0,0,1"
13740,您微信多少呢，我加你,"0,0,0,0,1,0,0,0,0"
15138,请问您是想解决什么问题呢,"0,0,0,1,0,0,0,0,0"
26481,这边方便加个您的微信详细了解一下您的情况吗,"0,0,0,0,1,0,0,0,0"
17671,好的，这边加您,"0,1,0,0,0,0,0,0,0"
2476,没有微信吗  因为案例都在微信上,"0,0,0,0,1,0,0,0,0"
16032,您好 想要了解瘦脸针吗？,"0,0,0,1,0,0,0,0,0"
16145,您多大年龄  黑眼圈多久了呢 是否伴有泪沟的现象,"0,0,1,0,0,0,0,0,0"
10052,这样吧  你平时用微信吗我加你  把价格表发给你参考一下吧,"0,0,0,0,1,0,0,0,0"
29928,现在咱们可以采用激光的方式来做洗眼线，激光洗眼线的方法是通过激光作用于我们的眼线部位，因为里面有色素细胞，此时色素细胞通过对于激光能量的吸收，破解，然后在通过我们体内的吞噬细胞将这些色素细胞片排除体外来得到很好的洗眼线的效果。,"0,0,0,0,0,0,0,0,1"
174,膨体是有多种品牌型号的，费用是6千多-3、4万都是有的，耳软骨移植垫鼻尖的费用是4-6千多,"0,0,0,0,0,0,0,1,0"
23964,请问您多大年龄，之前有检查过面部松弛情况么,"1,0,0,0,0,0,0,0,0"
26174,有生育过吗？,"1,0,0,0,0,0,0,0,0"
22840,是先天黑还是后天导致？,"0,0,1,0,0,0,0,0,0"
28885,咱们这边根管治疗是去除感染的牙髓和毒性分解产物，防止根尖病变和促进根尖愈合,"0,0,0,0,0,0,0,0,1"
829,有拍片检查过吗？,"1,0,0,0,0,0,0,0,0"
1161,阴道紧缩有微创手术以及索非蜜等仪器治疗的治疗，需要根据您的情况选择适合您的方式,"0,0,0,0,0,0,0,0,1"
20121,然后我们微信上联系 可以吗？,"0,1,0,0,0,0,0,0,0"
6224,总比手术好的多吧,"0,1,0,0,0,0,0,0,0"
5061,目前没有使用药物还是非常不错的 不同的白斑治疗的方法不同 你还那么年轻 所以单纯的从症状来看不排除是 你的微信多少 我加你微信好友,"0,0,0,0,1,0,0,0,0"
4764,请稍等,"0,1,0,0,0,0,0,0,0"
5224,植发是一个微创的外科手术，咱们医院最小的患者6岁,"0,0,0,0,0,0,0,0,1"
3884,王小姐吗？,"0,0,0,0,0,1,0,0,0"
7067,地址在朝阳区 亚运村  您是想咨询什么项目呢？,"0,0,0,1,0,0,0,0,0"
30063,九龙采用的溶脂针是针对现在的多余的脂肪细胞进行溶解的，而且溶解量都是有限的，并且是在溶解过程中有紧致提升的效果的,"0,0,0,0,0,0,0,0,1"
9609,到时帮您提前预约 可以优先安排 避免排队等候过长时间,"0,0,0,0,0,0,1,0,0"
9034,恩，那可以加下，我这边是深圳仁爱医院毛发科，正规国家甲级医院，你也可以放心,"0,0,0,0,1,0,0,0,0"
6126,没有美瞳线,"0,1,0,0,0,0,0,0,0"
30374,请问您现在背部毛的密集程度如何？,"0,0,1,0,0,0,0,0,0"
6991,看你这边打字阐述病情不是很方便，为了更好的帮到你，可以留个电话 。稍后给你回电详细的了解患者病情后，在针对性的给你些建议和指导。这样你也能了解的更全面一些.你电话是？,"0,0,0,0,1,0,0,0,0"
23668,这样，您的微信是多少呢？方便的话加您微信，您发图片，我这边先看一下您的情况，也能更好的给您建议，顺便得您看一下我们医院的 案例,"0,0,0,0,1,0,0,0,0"
8266,面部分三个部位 面颊  双下巴  下颌缘,"0,1,0,0,0,0,0,0,0"
7817,这样吧 小伙子 您平时用微信吗 医生这边加上您的微信 有什么问题咱们详细的指导下,"0,0,0,0,1,0,0,0,0"
12559,好的，怎么称呼他呢？,"0,0,0,0,0,1,0,0,0"
20583,有了解过的吗,"0,1,0,0,0,0,0,0,0"
5683,我们医院在广州越秀区东风东路，中山医科大学这边，地铁区庄站附近,"0,1,0,0,0,0,0,0,0"
3216,您不考虑医学方式丰胸吗？,"0,0,0,0,0,0,1,0,0"
20745,那是有朋友介绍吗？这边您是打算什么时候做改善 呢？,"0,0,0,0,0,0,1,0,0"
17415,感谢您对咱们医院的关注和信任的,"0,1,0,0,0,0,0,0,0"
1314,恩 这里是临时对话 很容易掉线 这样吧 你QQ微信多少 我加你咱们详细沟通,"0,0,0,0,1,0,0,0,0"
27990,这样啊，那您这边是近期有来深圳的计划吗,"0,1,0,0,0,0,0,0,0"
14867,您今年多大年龄呢，有去面诊医生建议您做哪种方式呢,"0,0,0,0,0,1,0,0,0"
10447,嗯 稍微会疼一下的,"0,1,0,0,0,0,0,0,0"
15128,瘦腿针注射一次大概是三四千到好几千不等,"0,0,0,0,0,0,0,1,0"
12760,好的 冒昧的问一下您今年多大了  怎么称呼您呢,"0,0,0,0,0,1,0,0,0"
14758,可以的，这边先帮你预约一个专家面诊，面诊检查不收费的,"0,0,0,0,0,0,1,0,0"
13379,现在医院的话，考虑费用的话，也有申请分期付款的政策的呢,"0,1,0,0,0,0,0,0,0"
